timestamp_iso,elapsed_seconds,pid,process_name,rss_bytes,rss_mib,services
2026-02-27T19:54:35.500632+00:00,171.687,54000,python,9744384,9.293,insurer_agent
2026-02-27T19:54:35.500632+00:00,171.687,55112,python,9093120,8.672,clinician_avatar_agent
2026-02-27T19:54:35.500632+00:00,171.687,58876,python,9838592,9.383,home_visit_agent
2026-02-27T19:54:35.500632+00:00,171.687,59160,python,9773056,9.320,central_surveillance
2026-02-27T19:54:35.500632+00:00,171.687,60704,python,9789440,9.336,followup_scheduler
2026-02-27T19:54:35.500632+00:00,171.687,62004,python,9678848,9.230,consent_analyser
2026-02-27T19:54:35.500632+00:00,171.687,64480,python,9654272,9.207,ehr_writer_agent
2026-02-27T19:54:49.638865+00:00,185.828,728,python,9007104,8.590,primary_care_agent
2026-02-27T19:54:49.638865+00:00,185.828,1776,python,8048640,7.676,hitl_ui
2026-02-27T19:54:49.638865+00:00,185.828,9056,python,9076736,8.656,telehealth_agent
2026-02-27T19:54:49.638865+00:00,185.828,10796,python,9334784,8.902,ccm_agent
2026-02-27T19:54:49.638865+00:00,185.828,12920,python,8044544,7.672,hospital_reporter
2026-02-27T19:54:49.638865+00:00,185.828,13936,python,26112000,24.902,on_demand_gateway
2026-02-27T19:54:49.638865+00:00,185.828,18712,python,19259392,18.367,triage_agent
2026-02-27T19:54:49.638865+00:00,185.828,21132,python,8683520,8.281,imaging_agent
2026-02-27T19:54:49.638865+00:00,185.828,22036,python,31944704,30.465,diagnosis_agent
2026-02-27T19:54:49.638865+00:00,185.828,26952,python,7983104,7.613,summariser_agent
2026-02-27T19:54:49.638865+00:00,185.828,29084,python,8331264,7.945,osint_agent
